time_utc,voltage,current,power
2026-07-16 14:31:44.683000+00:00,12.966407,-80.921555,-1051.23291
2026-07-16 14:31:46.682000+00:00,12.966407,-80.94902,-1049.615479
2026-07-16 14:31:48.651000+00:00,12.966407,-81.061172,-1049.9646
2026-07-16 14:31:50.679000+00:00,12.966211,-80.900955,-1051.37207
2026-07-16 14:31:52.684000+00:00,12.96582,-80.821991,-1049.32251
2026-07-16 14:31:54.681000+00:00,12.966211,-81.02951,-1048.233643
2026-07-16 14:31:56.683000+00:00,12.966211,-80.922318,-1050.953369
2026-07-16 14:31:58.668000+00:00,12.966016,-80.817413,-1049.604492
2026-07-16 14:32:00.681000+00:00,12.966016,-81.051254,-1048.179932
2026-07-16 14:32:02.690000+00:00,12.96582,-80.897903,-1051.21582
2026-07-16 14:32:04.688000+00:00,12.96582,-80.83992,-1049.241943
2026-07-16 14:32:06.694000+00:00,12.965625,-80.952835,-1048.45459
2026-07-16 14:32:08.682000+00:00,12.965625,-80.876541,-1049.946289
2026-07-16 14:32:10.704000+00:00,12.965235,-80.670929,-1048.951416
2026-07-16 14:32:12.709000+00:00,12.965235,-80.810547,-1046.228027
2026-07-16 14:32:14.721000+00:00,12.96582,-80.879974,-1048.062744
2026-07-16 14:32:16.717000+00:00,12.96582,-80.765533,-1048.980713
2026-07-16 14:32:18.709000+00:00,12.966211,-80.915833,-1047.493896
2026-07-16 14:32:20.742000+00:00,12.96582,-80.982208,-1049.501953
2026-07-16 14:32:22.732000+00:00,12.96543,-80.845642,-1050.318604
2026-07-16 14:32:24.737000+00:00,12.96543,-80.970001,-1048.533936
2026-07-16 14:32:26.738000+00:00,12.96543,-80.894089,-1050.146484
2026-07-16 14:32:28.720000+00:00,12.96543,-80.754089,-1049.134521
2026-07-16 14:32:30.727000+00:00,12.96543,-80.895996,-1047.352295
2026-07-16 14:32:32.729000+00:00,12.96543,-80.931091,-1049.182129
2026-07-16 14:32:34.771000+00:00,12.965039,-80.778885,-1049.619141
2026-07-16 14:32:36.746000+00:00,12.96543,-80.751801,-1047.624512
2026-07-16 14:32:38.750000+00:00,12.965039,-80.925751,-1047.299805
2026-07-16 14:32:40.777000+00:00,12.964844,-80.744553,-1049.527588
2026-07-16 14:32:42.778000+00:00,12.964844,-80.908966,-1047.161865
2026-07-16 14:32:44.783000+00:00,12.965039,-81.119537,-1049.299316
2026-07-16 14:32:46.782000+00:00,12.964844,-80.979919,-1052.038574
2026-07-16 14:32:48.757000+00:00,12.964844,-80.993271,-1050.20874
2026-07-16 14:32:50.793000+00:00,12.964844,-80.947876,-1050.386963
2026-07-16 14:32:52.801000+00:00,12.964258,-80.750656,-1049.802246
2026-07-16 14:32:54.802000+00:00,12.964454,-80.762482,-1047.191162
2026-07-16 14:32:56.807000+00:00,12.965235,-80.961227,-1047.37915
2026-07-16 14:32:58.784000+00:00,12.964844,-80.94101,-1049.995117
2026-07-16 14:33:00.821000+00:00,12.964648,-80.791473,-1049.714355
2026-07-16 14:33:02.824000+00:00,12.964844,-80.955124,-1047.767334
2026-07-16 14:33:04.827000+00:00,12.964648,-80.90744,-1049.875488
2026-07-16 14:33:06.841000+00:00,12.964258,-80.762863,-1049.263916
2026-07-16 14:33:08.814000+00:00,12.990234,-67.020798,-1047.338867
2026-07-16 14:33:10.841000+00:00,13.083203,-19.066238,-869.663086
2026-07-16 14:33:12.838000+00:00,13.088477,-19.003677,-249.465332
2026-07-16 14:33:14.851000+00:00,13.091797,-19.033432,-248.743896
2026-07-16 14:33:16.849000+00:00,13.097266,-19.044876,-249.196777
2026-07-16 14:33:18.840000+00:00,13.099414,-18.995667,-249.450684
2026-07-16 14:33:20.863000+00:00,13.101562,-18.992996,-248.846436
2026-07-16 14:33:22.865000+00:00,13.105469,-18.967056,-248.85376
2026-07-16 14:33:24.868000+00:00,13.107032,-18.934631,-248.588867
2026-07-16 14:33:26.867000+00:00,13.108789,-18.956757,-248.19458
2026-07-16 14:33:28.887000+00:00,13.110547,-18.958664,-248.516846
2026-07-16 14:33:30.898000+00:00,13.113477,-18.894958,-248.571777
2026-07-16 14:33:32.905000+00:00,13.114844,-18.89801,-247.791748
2026-07-16 14:33:34.912000+00:00,13.116015,-18.948746,-247.858887
2026-07-16 14:33:36.906000+00:00,13.117383,-18.903732,-248.548584
2026-07-16 14:33:38.895000+00:00,13.119532,-18.894196,-247.984619
2026-07-16 14:33:40.908000+00:00,13.120704,-18.888855,-247.900391
2026-07-16 14:33:42.911000+00:00,13.121875,-18.870926,-247.850342
2026-07-16 14:33:44.914000+00:00,13.122657,-18.826294,-247.634277
2026-07-16 14:33:46.889000+00:00,13.12461,-18.881607,-247.06665
2026-07-16 14:33:48.904000+00:00,13.125587,-18.85376,-247.828369
2026-07-16 14:33:50.913000+00:00,13.126563,-18.830872,-247.481689
2026-07-16 14:33:52.912000+00:00,13.128321,-18.8797,-247.200928
2026-07-16 14:33:54.917000+00:00,13.129102,-18.832397,-247.873535
2026-07-16 14:33:56.934000+00:00,13.129883,-18.834305,-247.268066
